pu_code,election_type,year,state,sheet_url,sheet_status,json
03/01/08/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5376-1679164407.pdf,saved,
03/01/08/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5377-1679208000.pdf,saved,
03/01/08/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5378-1679166213.pdf,saved,
03/01/08/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5379-1679157853.pdf,saved,
03/01/08/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5380-1679163679.pdf,saved,
03/01/08/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5381-1679208193.pdf,saved,
03/01/08/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5382-1679206888.pdf,saved,
03/01/08/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5383-1679204797.pdf,saved,
03/01/08/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5384-1679326187.pdf,saved,
03/01/08/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5385-1679205968.pdf,saved,
03/01/08/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5386-1679205747.pdf,saved,
03/01/08/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5387-1679174337.pdf,saved,
03/01/08/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5388-1679208448.pdf,saved,
03/01/08/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129487-1679207147.pdf,saved,
03/01/08/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129488-1679203998.pdf,saved,
03/01/08/016,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129489-1679205469.pdf,saved,
03/01/08/017,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129490-1679206581.pdf,saved,
03/01/09/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5389-1679164098.pdf,saved,
03/01/09/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5390-1679161529.pdf,saved,
03/01/09/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5391-1679160593.pdf,saved,
03/01/09/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5392-1679196371.pdf,saved,
03/01/09/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5393-1679151507.pdf,saved,
03/01/09/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5394-1679324412.pdf,saved,
03/01/09/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5395-1679195351.pdf,saved,
03/01/09/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129491-1679198118.pdf,saved,
03/01/09/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129492-1679162152.pdf,saved,
03/01/09/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129493-1679197243.pdf,saved,
03/01/09/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129494-1679197003.pdf,saved,
03/01/09/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129495-1679159737.pdf,saved,
